name,type,novel,bases,community,degree,betweenness,planet
Хомры,onym,Туманность Андромеды,1,510,0.0005896226415094339,0.0,Нейтр/Космос
Подъемник,onym,Туманность Андромеды,1,510,0.0005896226415094339,0.0,Нейтр/Космос
Секунда,onym,Туманность Андромеды,1,511,0.0,0.0,Нейтр/Космос
Вибрация,onym,Туманность Андромеды,1,512,0.0,0.0,Нейтр/Космос
Башня,onym,Туманность Андромеды,1,513,0.0005896226415094339,0.0,Нейтр/Космос
Колокол,onym,Туманность Андромеды,1,513,0.0005896226415094339,0.0,Нейтр/Космос
Гордость,onym,Туманность Андромеды,1,514,0.0,0.0,Нейтр/Космос
Москва,onym,Туманность Андромеды,1,515,0.001768867924528302,0.0,Нейтр/Космос
Мозжинка,onym,Туманность Андромеды,1,515,0.001768867924528302,0.0,Нейтр/Космос
Коктебель,onym,Туманность Андромеды,1,515,0.001768867924528302,0.0,Нейтр/Космос
Туманностью,onym,Туманность Андромеды,1,515,0.001768867924528302,0.0,Нейтр/Космос
Поэтов,onym,Туманность Андромеды,1,516,0.0005896226415094339,0.0,Нейтр/Космос
Драматурга,onym,Туманность Андромеды,1,516,0.0005896226415094339,0.0,Нейтр/Космос
Желание,onym,Туманность Андромеды,1,517,0.0,0.0,Нейтр/Космос
Рассказы,onym,Туманность Андромеды,1,518,0.0,0.0,Нейтр/Космос
Голец,onym,Туманность Андромеды,1,519,0.0005896226415094339,0.0,Нейтр/Космос
Белой,onym,Туманность Андромеды,1,519,0.0005896226415094339,0.0,Нейтр/Космос
Толстой,onym,Туманность Андромеды,1,520,0.001768867924528302,0.0,Нейтр/Космос
Толстому,onym,Туманность Андромеды,1,520,0.001768867924528302,0.0,Нейтр/Космос
Аэлиты,onym,Туманность Андромеды,1,520,0.0023584905660377358,6.957199309845829e-07,Нейтр/Космос
Петра,onym,Туманность Андромеды,1,520,0.0023584905660377358,6.957199309845829e-07,Нейтр/Космос
Мысль,onym,Туманность Андромеды,1,520,0.0011792452830188679,0.0,Нейтр/Космос
Путями,onym,Туманность Андромеды,1,521,0.0005896226415094339,0.0,Нейтр/Космос
Ойкумены,onym,Туманность Андромеды,1,521,0.0005896226415094339,0.0,Нейтр/Космос
Египта,onym,Туманность Андромеды,1,522,0.0,0.0,Нейтр/Космос
Жюль,onym,Туманность Андромеды,1,523,0.0011792452830188679,0.0,Нейтр/Космос
Верн,onym,Туманность Андромеды,1,523,0.0011792452830188679,0.0,Нейтр/Космос
Верна,onym,Туманность Андромеды,1,523,0.0011792452830188679,0.0,Нейтр/Космос
Поморья,onym,Туманность Андромеды,1,524,0.0,0.0,Нейтр/Космос
Словом,onym,Туманность Андромеды,1,525,0.0,0.0,Нейтр/Космос
Задача,onym,Туманность Андромеды,1,526,0.0,0.0,Нейтр/Космос
Змеи,onym,Сердце Змеи,1,214,0.00884433962264151,0.0029797677907971824,Нейтр/Космос
Образ,onym,Туманность Андромеды,1,527,0.0,0.0,Нейтр/Космос
Герои,onym,Туманность Андромеды,1,528,0.0,0.0,Нейтр/Космос
Уэллса,onym,Туманность Андромеды,1,529,0.0011792452830188679,0.0,Нейтр/Космос
Машиной,onym,Туманность Андромеды,1,529,0.0011792452830188679,0.0,Нейтр/Космос
Уэллсом,onym,Туманность Андромеды,1,529,0.0011792452830188679,0.0,Нейтр/Космос
Автор,onym,Туманность Андромеды,1,530,0.0005896226415094339,0.0,Нейтр/Космос
Поясню,onym,Туманность Андромеды,1,530,0.001768867924528302,1.3914398619691658e-06,Нейтр/Космос
Года,onym,Туманность Андромеды,1,530,0.0011792452830188679,0.0,Нейтр/Космос
Китае,onym,Туманность Андромеды,1,530,0.0011792452830188679,0.0,Нейтр/Космос
Магеллана,onym,Туманность Андромеды,1,531,0.0,0.0,Нейтр/Космос
Предание,onym,Туманность Андромеды,1,532,0.0,0.0,Нейтр/Космос
Тьмы,onym,Туманность Андромеды,1,533,0.0,0.0,Нейтр/Космос
Ветров,onym,Туманность Андромеды,1,534,0.0011792452830188679,0.0,Нейтр/Космос
Гоби,onym,Туманность Андромеды,1,534,0.0011792452830188679,0.0,Нейтр/Космос
Монголии,onym,Туманность Андромеды,1,534,0.0011792452830188679,0.0,Нейтр/Космос
Москвой,onym,Туманность Андромеды,1,535,0.0005896226415094339,0.0,Нейтр/Космос
Вечерами,onym,Туманность Андромеды,1,535,0.0005896226415094339,0.0,Нейтр/Космос
Хиросиме,onym,Туманность Андромеды,1,536,0.0,0.0,Нейтр/Космос
Ноор,onym,Туманность Андромеды,1,537,0.0,0.0,Земля
Фантасту,onym,Туманность Андромеды,1,538,0.0023584905660377358,0.0,Нейтр/Космос
Баллада,onym,Туманность Андромеды,1,538,0.0029481132075471696,1.7392998274614572e-07,Нейтр/Космос
Альтова,onym,Туманность Андромеды,1,538,0.0029481132075471696,1.7392998274614572e-07,Нейтр/Космос
Журавлевой,onym,Туманность Андромеды,1,538,0.0029481132075471696,1.7392998274614572e-07,Нейтр/Космос
Герой,onym,Туманность Андромеды,1,538,0.0029481132075471696,1.7392998274614572e-07,Нейтр/Космос
Чепуха,onym,Туманность Андромеды,1,538,0.0023584905660377358,0.0,Нейтр/Космос
Ойкуменой,onym,Туманность Андромеды,1,539,0.0,0.0,Нейтр/Космос
Маяковского,onym,Туманность Андромеды,1,540,0.0,0.0,Нейтр/Космос
Примечания,onym,Туманность Андромеды,1,541,0.0,0.0,Нейтр/Космос
Изогравы,onym,Туманность Андромеды,1,542,0.0,0.0,Нейтр/Космос
Силиколл,onym,Туманность Андромеды,1,543,0.0005896226415094339,0.0,Нейтр/Космос
Силикобор,onym,Туманность Андромеды,1,543,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Peпaгулярное,onym,Туманность Андромеды,1,543,0.0005896226415094339,0.0,Нейтр/Космос
Аплит,onym,Туманность Андромеды,1,544,0.0011792452830188679,0.0,Нейтр/Космос
Лейкодендроны,onym,Туманность Андромеды,1,544,0.0011792452830188679,0.0,Нейтр/Космос
Виддрингтония,onym,Туманность Андромеды,1,544,0.0011792452830188679,0.0,Нейтр/Космос
Быка,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Демона,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Иннокентия,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Пекин,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Ефремовой,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Сердца,onym,Час Быка,1,214,0.005306603773584905,0.0,Нейтр/Космос
Ленина,onym,Час Быка,1,3,0.0005896226415094339,0.0,Нейтр/Космос
Богданову,onym,Час Быка,1,545,0.0011792452830188679,0.0,Нейтр/Космос
Часе,onym,Час Быка,1,545,0.0011792452830188679,0.0,Нейтр/Космос
Август,onym,Час Быка,1,546,0.010023584905660377,0.0,Нейтр/Космос
Фай,onym,Час Быка,1,546,0.01474056603773585,4.347885299440157e-06,Нейтр/Космос
Родис,onym,Час Быка,1,546,0.01474056603773585,4.347885299440157e-06,Земля
Командир,onym,Сердце Змеи,1,546,0.015330188679245283,6.417397774385173e-05,Нейтр/Космос
Гриф,onym,Час Быка,1,546,0.017099056603773585,6.628852254634688e-05,Нейтр/Космос
Рифт,onym,Час Быка,1,546,0.01768867924528302,6.706355263228072e-05,Нейтр/Космос
Мента,onym,Час Быка,1,546,0.020636792452830188,0.0001052401870706198,Нейтр/Космос
Кор,onym,Сердце Змеи,1,546,0.022995283018867923,0.0010382006145209463,Нейтр/Космос
Инженер,onym,Час Быка,1,546,0.021816037735849055,0.00014612955988021686,Нейтр/Космос
Див,onym,Час Быка,1,546,0.02240566037735849,0.0001629841123456965,Нейтр/Космос
Симбел,onym,Час Быка,1,546,0.02240566037735849,0.0001629841123456965,Нейтр/Космос
Гэн,onym,Час Быка,1,546,0.023584905660377357,0.00019806779571028283,Нейтр/Космос
Атал,onym,Час Быка,1,546,0.023584905660377357,0.00019806779571028283,Нейтр/Космос
Нея,onym,Час Быка,1,546,0.02417452830188679,0.0002191855169952453,Нейтр/Космос
Холли,onym,Час Быка,1,546,0.024764150943396224,0.00024482747873369584,Нейтр/Космос
Соль,onym,Час Быка,1,546,0.02417452830188679,0.0002248750532801484,Нейтр/Космос
Саин,onym,Час Быка,1,546,0.024764150943396224,0.0002564670661070575,Нейтр/Космос
Олла,onym,Час Быка,1,546,0.026533018867924526,0.0002497613126928001,Нейтр/Космос
Дез,onym,Час Быка,1,546,0.02712264150943396,0.0002703167950293758,Нейтр/Космос
Флота,onym,Час Быка,1,546,0.026533018867924526,0.00021267889568737068,Нейтр/Космос
Эвиза,onym,Час Быка,1,546,0.026533018867924526,0.00021267889568737068,Нейтр/Космос
Танет,onym,Час Быка,1,546,0.026533018867924526,0.00021267889568737068,Нейтр/Космос
Хенако,onym,Час Быка,1,546,0.025353773584905658,0.00021258235128233908,Нейтр/Космос
Социолог,onym,Час Быка,1,546,0.025353773584905658,0.00021258235128233908,Нейтр/Космос
Чеди,onym,Час Быка,1,546,0.025353773584905658,0.00021258235128233908,Нейтр/Космос
Даан,onym,Час Быка,1,546,0.024764150943396224,0.00020764134702936426,Нейтр/Космос
Астрофизик,onym,Час Быка,1,546,0.02417452830188679,0.00020311895189115253,Нейтр/Космос
Лик,onym,Час Быка,1,546,0.024764150943396224,0.00022477150855623447,Нейтр/Космос
Персонажи,onym,Час Быка,1,546,0.025353773584905658,0.0003312505406609789,Нейтр/Космос
Торманс,onym,Час Быка,1,546,0.025353773584905658,0.0003312505406609789,Торманс
Владыка,onym,Час Быка,1,546,0.024764150943396224,0.0005891903607071885,Нейтр/Космос
Чойо,onym,Час Быка,1,546,0.023584905660377357,0.0005425293126451994,Нейтр/Космос
Чагас,onym,Час Быка,1,546,0.023584905660377357,0.0005425293126451994,Торманс
Ген,onym,Час Быка,1,546,0.022995283018867923,0.0005841950856433808,Нейтр/Космос
Зет,onym,Час Быка,1,546,0.022995283018867923,0.0006448489897832903,Нейтр/Космос
Луф,onym,Час Быка,1,546,0.02240566037735849,0.0006763097687738333,Нейтр/Космос
Жена,onym,Час Быка,1,546,0.021816037735849055,0.0006469976918407407,Нейтр/Космос
Чагаса,onym,Час Быка,1,546,0.021816037735849055,0.0006469976918407407,Торманс
Янтре,onym,Час Быка,1,546,0.021816037735849055,0.0006469976918407407,Нейтр/Космос
Яхах,onym,Час Быка,1,546,0.021816037735849055,0.0006469976918407407,Торманс
Любовница,onym,Час Быка,1,546,0.02122641509433962,0.0006303733958300497,Нейтр/Космос
Толло,onym,Час Быка,1,546,0.01768867924528302,7.035985824947734e-05,Нейтр/Космос
Гао,onym,Час Быка,1,546,0.015919811320754717,0.0013583693217910115,Нейтр/Космос
Юар,onym,Час Быка,1,546,0.015330188679245283,0.0011370110253594256,Нейтр/Космос
Янгар,onym,Час Быка,1,546,0.01474056603773585,0.0010285799594075455,Нейтр/Космос
Торманса,onym,Час Быка,1,546,0.01356132075471698,0.0008223540134544975,Торманс
Предводитель,onym,Час Быка,1,546,0.01061320754716981,0.0004502580926687868,Нейтр/Космос
Гзер,onym,Час Быка,1,546,0.010023584905660377,0.0003880310792389043,Нейтр/Космос
Пролог,onym,Час Быка,1,546,0.009433962264150943,0.00032863119734647463,Нейтр/Космос
Готовя,onym,Час Быка,1,546,0.005306603773584905,0.0,Нейтр/Космос
Тишина,onym,Час Быка,1,8,0.0023584905660377358,0.0013692488328910658,Нейтр/Космос
Сомнения,onym,Час Быка,1,52,0.001768867924528302,0.0,Нейтр/Космос
Рук,onym,Час Быка,1,52,0.0023584905660377358,4.638132873230552e-07,Нейтр/Космос
Ларк,onym,Час Быка,1,547,0.0011792452830188679,0.0,Нейтр/Космос
Пуна,onym,Час Быка,1,547,0.0011792452830188679,0.0,Нейтр/Космос
Айода,onym,Час Быка,1,24,0.0011792452830188679,0.0,Нейтр/Космос
Формулировка,onym,Час Быка,1,8,0.0011792452830188679,0.0,Нейтр/Космос
Кими,onym,Час Быка,1,8,0.0011792452830188679,0.0,Нейтр/Космос
Реват,onym,Час Быка,1,548,0.001768867924528302,0.0,Нейтр/Космос
Ученики,onym,Час Быка,1,548,0.001768867924528302,0.0,Нейтр/Космос
Миран,onym,Час Быка,1,549,0.0,0.0,Нейтр/Космос
Рыцарей,onym,Час Быка,1,550,0.001768867924528302,0.0,Нейтр/Космос
Счастья,onym,Час Быка,1,550,0.001768867924528302,0.0,Нейтр/Космос
Кунти,onym,Час Быка,1,550,0.001768867924528302,0.0,Нейтр/Космос
Тормансе,onym,Час Быка,1,550,0.001768867924528302,0.0,Торманс
Пламени,onym,Час Быка,1,44,0.0005896226415094339,0.0,Нейтр/Космос
Декана,onym,Час Быка,1,172,0.0005896226415094339,0.0,Нейтр/Космос
Антимир,onym,Час Быка,1,551,0.0005896226415094339,0.0,Нейтр/Космос
Тамасом,onym,Час Быка,1,551,0.001768867924528302,3.4785996549229142e-06,Нейтр/Космос
Шакти,onym,Час Быка,1,551,0.001768867924528302,2.087159792953749e-06,Нейтр/Космос
Тамаса,onym,Час Быка,1,551,0.001768867924528302,2.087159792953749e-06,Нейтр/Космос
Тамасе,onym,Час Быка,1,551,0.001768867924528302,5.565759447876663e-06,Нейтр/Космос
Рэр,onym,Час Быка,1,551,0.0011792452830188679,3.4785996549229142e-06,Нейтр/Космос
Иветты,onym,Час Быка,1,551,0.0005896226415094339,0.0,Нейтр/Космос
Лоренцево,onym,Час Быка,1,552,0.0,0.0,Нейтр/Космос
Нуль,onym,Час Быка,1,553,0.0,0.0,Нейтр/Космос
Тамас,onym,Час Быка,1,554,0.0,0.0,Нейтр/Космос
Луча,onym,Час Быка,1,71,0.0011792452830188679,0.0,Нейтр/Космос
Экранах,onym,Час Быка,1,71,0.0029481132075471696,6.493386022522774e-06,Нейтр/Космос
Станций,onym,Час Быка,1,71,0.0029481132075471696,6.493386022522774e-06,Нейтр/Космос
Триста,onym,Час Быка,1,71,0.0023584905660377358,0.0,Нейтр/Космос
Трава,onym,Час Быка,1,555,0.0,0.0,Нейтр/Космос
Модель,onym,Час Быка,1,556,0.0005896226415094339,0.0,Нейтр/Космос
Площадка,onym,Час Быка,1,556,0.0011792452830188679,6.9571993098458285e-06,Нейтр/Космос
Тивиса,onym,Час Быка,1,557,0.0,0.0,Нейтр/Космос
Тивисы,onym,Час Быка,1,558,0.0011792452830188679,0.0,Нейтр/Космос
Вир,onym,Час Быка,1,558,0.001768867924528302,1.0435798964768744e-06,Нейтр/Космос
Норин,onym,Час Быка,1,558,0.001768867924528302,1.0435798964768744e-06,Нейтр/Космос
Атала,onym,Час Быка,1,558,0.001768867924528302,4.174319585907498e-06,Нейтр/Космос
Статуи,onym,Час Быка,1,558,0.0011792452830188679,2.7828797239383316e-06,Нейтр/Космос
Скульптуры,onym,Час Быка,1,558,0.0005896226415094339,0.0,Нейтр/Космос
Рифта,onym,Час Быка,1,559,0.0,0.0,Нейтр/Космос
Оллой,onym,Час Быка,1,560,0.0,0.0,Нейтр/Космос
Большинство,onym,Час Быка,1,561,0.0005896226415094339,0.0,Нейтр/Космос
Путники,onym,Час Быка,1,44,0.0005896226415094339,0.0,Нейтр/Космос
Дальве,onym,Час Быка,1,562,0.0011792452830188679,0.0,Нейтр/Космос
Неи,onym,Час Быка,1,562,0.0011792452830188679,0.0,Нейтр/Космос
Симбела,onym,Час Быка,1,562,0.0011792452830188679,0.0,Нейтр/Космос
Независимость,onym,Час Быка,1,563,0.0,0.0,Нейтр/Космос
Оллу,onym,Час Быка,1,72,0.0005896226415094339,0.0,Нейтр/Космос
Миф,onym,Час Быка,1,564,0.0011792452830188679,0.0,Нейтр/Космос
Предчувствие,onym,Час Быка,1,564,0.0023584905660377358,8.348639171814996e-06,Нейтр/Космос
Искусств,onym,Час Быка,1,564,0.0011792452830188679,0.0,Нейтр/Космос
Настроения,onym,Час Быка,1,290,0.0005896226415094339,0.0,Нейтр/Космос
Моралисты,onym,Час Быка,1,290,0.0023584905660377358,0.00023515333667278903,Нейтр/Космос
Примером,onym,Час Быка,1,290,0.0023584905660377358,0.00015537745125322373,Нейтр/Космос
Артура,onym,Час Быка,1,290,0.0023584905660377358,0.00015537745125322373,Нейтр/Космос
Линдсея,onym,Час Быка,1,290,0.0023584905660377358,0.00015537745125322373,Нейтр/Космос
Арктур,onym,Сердце Змеи,1,290,0.005306603773584905,0.003416854511048033,Нейтр/Космос
Рыси,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Кин,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Рух,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Тормансом,onym,Час Быка,1,44,0.0029481132075471696,0.0,Торманс
Вел,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Хэг,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Вычисления,onym,Час Быка,1,44,0.0029481132075471696,0.0,Нейтр/Космос
Описания,onym,Час Быка,1,31,0.0011792452830188679,0.0,Нейтр/Космос
Раздумья,onym,Час Быка,1,191,0.0029481132075471696,1.159533218307638e-07,Нейтр/Космос
Управление,onym,Час Быка,1,191,0.0005896226415094339,0.0,Нейтр/Космос
Имя,onym,Час Быка,1,327,0.0029481132075471696,2.534408320015266e-06,Нейтр/Космос
Руха,onym,Час Быка,1,327,0.0029481132075471696,2.534408320015266e-06,Нейтр/Космос
Место,onym,Час Быка,1,159,0.0005896226415094339,0.0,Нейтр/Космос
Неожиданность,onym,Час Быка,1,565,0.0,0.0,Нейтр/Космос
Отсчет,onym,Час Быка,1,566,0.0005896226415094339,0.0,Нейтр/Космос
Финнегана,onym,Час Быка,1,566,0.0005896226415094339,0.0,Нейтр/Космос
Саином,onym,Час Быка,1,567,0.0,0.0,Нейтр/Космос
Точность,onym,Час Быка,1,568,0.001768867924528302,0.0,Нейтр/Космос
Нооген,onym,Час Быка,1,568,0.001768867924528302,0.0,Нейтр/Космос
Вероятность,onym,Час Быка,1,568,0.001768867924528302,0.0,Нейтр/Космос
Ноогена,onym,Час Быка,1,568,0.001768867924528302,0.0,Нейтр/Космос
Рифтом,onym,Час Быка,1,569,0.0011792452830188679,0.0,Нейтр/Космос
Присутствие,onym,Час Быка,1,569,0.0011792452830188679,0.0,Нейтр/Космос
Месяцами,onym,Час Быка,1,569,0.0011792452830188679,0.0,Нейтр/Космос
Исчезновение,onym,Час Быка,1,570,0.0,0.0,Нейтр/Космос
Дезинформация,onym,Час Быка,1,571,0.0,0.0,Нейтр/Космос
Недостаток,onym,Час Быка,1,572,0.0,0.0,Нейтр/Космос
Прослеживание,onym,Час Быка,1,573,0.0,0.0,Нейтр/Космос
Дракона,onym,Час Быка,1,574,0.0,0.0,Нейтр/Космос
Антропологи,onym,Час Быка,1,575,0.0005896226415094339,0.0,Нейтр/Космос
Поверхность,onym,Час Быка,1,575,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Показатель,onym,Час Быка,1,575,0.0005896226415094339,0.0,Нейтр/Космос
Оборот,onym,Час Быка,1,576,0.0005896226415094339,0.0,Нейтр/Космос
Кольцом,onym,Час Быка,1,576,0.0005896226415094339,0.0,Нейтр/Космос
Рухом,onym,Час Быка,1,577,0.001768867924528302,0.0,Нейтр/Космос
Теория,onym,Час Быка,1,577,0.001768867924528302,0.0,Нейтр/Космос
Эрф,onym,Час Быка,1,577,0.001768867924528302,0.0,Нейтр/Космос
Ром,onym,Час Быка,1,577,0.001768867924528302,0.0,Нейтр/Космос
Тора,onym,Час Быка,1,578,0.0,0.0,Нейтр/Космос
Тормансу,onym,Час Быка,1,579,0.0,0.0,Торманс
Рая,onym,Час Быка,1,580,0.0,0.0,Нейтр/Космос
Дейра,onym,Час Быка,1,373,0.0005896226415094339,0.0,Нейтр/Космос
Миг,onym,Сердце Змеи,1,3,0.0029481132075471696,1.0435798964768744e-05,Нейтр/Космос
Песни,onym,Час Быка,1,3,0.0023584905660377358,0.0,Нейтр/Космос
Зеленом,onym,Час Быка,1,3,0.0023584905660377358,0.0,Нейтр/Космос
Богини,onym,Час Быка,1,3,0.0023584905660377358,0.0,Нейтр/Космос
Верандой,onym,Час Быка,1,581,0.0005896226415094339,0.0,Нейтр/Космос
Материя,onym,Час Быка,1,582,0.0005896226415094339,0.0,Нейтр/Космос
Змея,onym,Час Быка,1,582,0.0005896226415094339,0.0,Нейтр/Космос
Весны,onym,Час Быка,1,583,0.0,0.0,Нейтр/Космос
Скулы,onym,Час Быка,1,584,0.0,0.0,Нейтр/Космос
Эвизы,onym,Час Быка,1,585,0.0,0.0,Нейтр/Космос
Саину,onym,Час Быка,1,586,0.0005896226415094339,0.0,Нейтр/Космос
Пение,onym,Час Быка,1,586,0.0005896226415094339,0.0,Нейтр/Космос
Чернота,onym,Час Быка,1,74,0.0005896226415094339,0.0,Нейтр/Космос
Циферблаты,onym,Час Быка,1,587,0.0005896226415094339,0.0,Нейтр/Космос
Стрелки,onym,Сердце Змеи,1,587,0.0005896226415094339,0.0,Нейтр/Космос
Струйки,onym,Час Быка,1,588,0.0,0.0,Нейтр/Космос
Арктура,onym,Сердце Змеи,1,290,0.003537735849056604,0.00023602298658651974,Нейтр/Космос
Альтаира,onym,Час Быка,1,290,0.0005896226415094339,0.0,Нейтр/Космос
Корни,onym,Час Быка,1,589,0.0,0.0,Нейтр/Космос
Ощущения,onym,Час Быка,1,590,0.0,0.0,Нейтр/Космос
Канады,onym,Час Быка,1,591,0.0,0.0,Нейтр/Космос
Гриб,onym,Час Быка,1,592,0.0,0.0,Нейтр/Космос
Уравновешивание,onym,Час Быка,1,65,0.0005896226415094339,0.0,Нейтр/Космос
Падение,onym,Час Быка,1,593,0.0005896226415094339,0.0,Нейтр/Космос
Растягивание,onym,Час Быка,1,593,0.0005896226415094339,0.0,Нейтр/Космос
Рифту,onym,Час Быка,1,214,0.0005896226415094339,0.0,Нейтр/Космос
Эвизу,onym,Час Быка,1,594,0.0,0.0,Нейтр/Космос
Саина,onym,Час Быка,1,595,0.0,0.0,Нейтр/Космос
Историки,onym,Час Быка,1,596,0.0,0.0,Нейтр/Космос
Предкавказья,onym,Час Быка,1,597,0.0,0.0,Нейтр/Космос
Астронавты,onym,Час Быка,1,31,0.0005896226415094339,0.0,Нейтр/Космос
Меркурием,onym,Час Быка,1,191,0.0005896226415094339,0.0,Нейтр/Космос
Аматом,onym,Час Быка,1,72,0.001768867924528302,1.7392998274614571e-06,Нейтр/Космос
Оллы,onym,Час Быка,1,0,0.0005896226415094339,0.0,Нейтр/Космос
Бег,onym,Час Быка,1,598,0.0,0.0,Нейтр/Космос
Предупреждение,onym,Час Быка,1,599,0.0005896226415094339,0.0,Нейтр/Космос
Планету,onym,Час Быка,1,599,0.0005896226415094339,0.0,Нейтр/Космос
Молодцы,onym,Час Быка,1,600,0.0,0.0,Нейтр/Космос
Каков,onym,Час Быка,1,601,0.0,0.0,Нейтр/Космос
Мимас,onym,Час Быка,1,85,0.0011792452830188679,0.0,Нейтр/Космос
Ленты,onym,Час Быка,1,85,0.0011792452830188679,0.0,Нейтр/Космос
Успеем,onym,Час Быка,1,602,0.0,0.0,Нейтр/Космос
Цефеяне,onym,Час Быка,1,603,0.0,0.0,Нейтр/Космос
Методы,onym,Час Быка,1,604,0.0,0.0,Нейтр/Космос
Автоматы,onym,Сердце Змеи,1,72,0.0005896226415094339,0.0,Нейтр/Космос
Климат,onym,Час Быка,1,270,0.0011792452830188679,0.0,Нейтр/Космос
Земным,onym,Час Быка,1,270,0.001768867924528302,3.4785996549229144e-07,Нейтр/Космос
Нехватка,onym,Час Быка,1,270,0.0011792452830188679,0.0,Нейтр/Космос
Моря,onym,Час Быка,1,8,0.001768867924528302,0.00023515333667278903,Нейтр/Космос
Америку,onym,Час Быка,1,8,0.0005896226415094339,0.0,Нейтр/Космос
Симметрия,onym,Час Быка,1,605,0.0005896226415094339,0.0,Нейтр/Космос
Обогащение,onym,Сердце Змеи,1,605,0.0011792452830188679,0.00023515333667278903,Нейтр/Космос
Планетолог,onym,Час Быка,1,606,0.0,0.0,Нейтр/Космос
Полушарие,onym,Час Быка,1,607,0.001768867924528302,0.0,Нейтр/Космос
Жизни,onym,Час Быка,1,607,0.001768867924528302,0.0,Нейтр/Космос
Смерти,onym,Час Быка,1,607,0.001768867924528302,0.0,Нейтр/Космос
Всеобщность,onym,Час Быка,1,607,0.001768867924528302,0.0,Нейтр/Космос
Телевидение,onym,Час Быка,1,608,0.0,0.0,Нейтр/Космос
Средоточие,onym,Час Быка,1,609,0.0005896226415094339,0.0,Нейтр/Космос
Мудрости,onym,Час Быка,1,609,0.0005896226415094339,0.0,Нейтр/Космос
Тексты,onym,Час Быка,1,610,0.0,0.0,Нейтр/Космос
Усовершенствований,onym,Час Быка,1,611,0.0005896226415094339,0.0,Нейтр/Космос
Консерваторы,onym,Час Быка,1,611,0.0005896226415094339,0.0,Нейтр/Космос
Ошибка,onym,Час Быка,1,612,0.0,0.0,Нейтр/Космос
Уступ,onym,Час Быка,1,613,0.0,0.0,Нейтр/Космос
Камера,onym,Час Быка,1,614,0.0,0.0,Нейтр/Космос
Звезд,onym,Час Быка,1,615,0.0005896226415094339,0.0,Нейтр/Космос
Храм,onym,Час Быка,1,615,0.0005896226415094339,0.0,Нейтр/Космос
Всадники,onym,Час Быка,1,616,0.0,0.0,Нейтр/Космос
Земляне,onym,Час Быка,1,617,0.0005896226415094339,0.0,Земля
Фильмов,onym,Час Быка,1,617,0.0005896226415094339,0.0,Нейтр/Космос
Драчливость,onym,Час Быка,1,618,0.0,0.0,Нейтр/Космос
Пионеры,onym,Час Быка,1,619,0.0005896226415094339,0.0,Нейтр/Космос
Средоточия,onym,Час Быка,1,619,0.0011792452830188679,6.957199309845829e-07,Нейтр/Космос
Природа,onym,Час Быка,1,619,0.0005896226415094339,0.0,Нейтр/Космос
Отсутствие,onym,Час Быка,1,620,0.0,0.0,Нейтр/Космос
Одежда,onym,Час Быка,1,453,0.0005896226415094339,0.0,Нейтр/Космос
Толпа,onym,Час Быка,1,621,0.0,0.0,Нейтр/Космос
Повозки,onym,Час Быка,1,134,0.0011792452830188679,0.0,Нейтр/Космос
Тормансиане,onym,Час Быка,1,134,0.0011792452830188679,0.0,Торманс
Людям,onym,Час Быка,1,427,0.0005896226415094339,0.0,Нейтр/Космос
Положение,onym,Час Быка,1,622,0.0,0.0,Нейтр/Космос
Чагасом,onym,Час Быка,1,623,0.0,0.0,Торманс
Гентло,onym,Час Быка,1,624,0.0029481132075471696,0.0,Нейтр/Космос
Кандо,onym,Час Быка,1,624,0.0029481132075471696,0.0,Нейтр/Космос
Лелуф,onym,Час Быка,1,624,0.0029481132075471696,0.0,Торманс
Зетрино,onym,Час Быка,1,624,0.0029481132075471696,0.0,Нейтр/Космос
Умрог,onym,Час Быка,1,624,0.0029481132075471696,0.0,Торманс
Имена,onym,Час Быка,1,624,0.0029481132075471696,0.0,Нейтр/Космос
Дискуссии,onym,Час Быка,1,28,0.0005896226415094339,0.0,Нейтр/Космос
Грифа,onym,Час Быка,1,28,0.001768867924528302,4.174319585907498e-06,Нейтр/Космос
Хвоста,onym,Час Быка,1,28,0.0023584905660377358,4.2902729077382615e-06,Нейтр/Космос
Орбита,onym,Час Быка,1,28,0.0029481132075471696,4.290272907738261e-06,Нейтр/Космос
Размеры,onym,Час Быка,1,28,0.0023584905660377358,1.6233465056306931e-06,Нейтр/Космос
Век,onym,Час Быка,1,28,0.001768867924528302,0.0,Нейтр/Космос
Отказа,onym,Час Быка,1,28,0.001768867924528302,0.0,Нейтр/Космос
Тормансианин,onym,Час Быка,1,625,0.0,0.0,Торманс
Уга,onym,Час Быка,1,626,0.0,0.0,Нейтр/Космос
